url,primary_keyword,search_intent,title,h1,meta_description,h1_alignment,description_alignment,on_page_action,target_source
https://hacecuentas.com/blog/millas-escalas-y-horarios-de-vuelo-2026,"Millas, escalas y horarios",comparacion-comercial,"Millas, escalas y horarios: las cuentas del vuelo","Millas, escalas y horarios: las cuentas del vuelo","Cuántas millas necesitás para tu destino, cuándo conviene canjearlas en vez de pagar, con cuánto tiempo llegar al aeropuerto y qué hora es allá…",1,0.33,alineado,title-canonico
https://hacecuentas.com/blog/millas-o-dinero-como-decidir-si-conviene-canjear,Millas o dinero,comparacion-comercial,Millas o dinero: cómo decidir si conviene canjear,Millas o dinero: cómo decidir si conviene canjear,"Compará canje de millas y compra en efectivo según valor, tasas, flexibilidad y oportunidad de las millas.",1,0.5,alineado,title-canonico
https://hacecuentas.com/blog/millas-y-escalas-como-comparar-dos-itinerarios,Millas y escalas: cómo comparar dos itinerarios,comparacion-comercial,Millas y escalas: cómo comparar dos itinerarios,Millas y escalas: cómo comparar dos itinerarios,"Compará itinerarios con millas considerando tramos, tasas, tiempo de viaje, equipaje y reglas de emisión.",1,0.4,alineado,title-canonico
https://hacecuentas.com/blog/monotributo-errores-que-pueden-generar-recategorizacion,Monotributo: errores que pueden generar recategorización,informacional,Monotributo: errores que pueden generar recategorización,Monotributo: errores que pueden generar recategorización,"Detectá errores de facturación, parámetros y fechas que pueden llevar a una categoría incorrecta de monotributo.",1,0.6,alineado,title-canonico
https://hacecuentas.com/blog/monotributo-o-responsable-inscripto-como-comparar,Monotributo o responsable inscripto: cómo comparar,comparacion-comercial,Monotributo o responsable inscripto: cómo comparar,Monotributo o responsable inscripto: cómo comparar,"Compará monotributo y régimen general según facturación, obligaciones, crédito fiscal, costos administrativos y proyección.",1,0.25,alineado,title-canonico
https://hacecuentas.com/blog/monotributo-social-y-monotributo-general-que-diferencia-revisar,Monotributo social y monotributo general,informacional,Monotributo social y monotributo general,Monotributo social y monotributo general: qué diferencia revisar,"Ordená las diferencias entre modalidades de monotributo y verificá requisitos, aportes y cobertura antes de elegir.",1,0.33,alineado,title-canonico
https://hacecuentas.com/blog/nafta-super-o-premium-como-comparar-el-costo-por-kilometro,Nafta súper o premium: cómo comparar el costo por kilómetro,comparacion-comercial,Nafta súper o premium: cómo comparar el costo por kilómetro,Nafta súper o premium: cómo comparar el costo por kilómetro,"Compará combustibles por costo real cada kilómetro, consumo y recomendación del fabricante, sin decidir solo por el precio del surtidor.",1,0.33,alineado,title-canonico
https://hacecuentas.com/blog/numeros-de-fotografia-y-video-2026,Los números que todo fotógrafo y creador tiene que dominar,calculo,Los números que todo fotógrafo y creador tiene que dominar,Los números que todo fotógrafo y creador tiene que dominar,"Exposición, profundidad de campo, peso de archivos y BPM: los cálculos que separan al creador que adivina del que sabe. Guía práctica con calculadoras.",1,0.17,alineado,title-canonico
https://hacecuentas.com/blog/numeros-emprendimiento,Los cinco números que ordenan un emprendimiento,calculo,Los cinco números que ordenan un emprendimiento,Los cinco números que ordenan un emprendimiento,"Guía práctica con calculadoras conectadas para los… Incluye explicación, ejemplo resuelto y pasos para aplicar los cinco números que ordenan…",1,0.75,alineado,title-canonico
https://hacecuentas.com/blog/numeros-legales-de-la-familia-2026,Los números legales de la familia,calculo,"Los números legales de la familia: cuota, herencia y ANSES","Los números legales de la familia: cuota, herencia y ANSES","Cuota alimentaria, herencia y sucesión, y asignaciones familiares de ANSES: cómo se calculan los tres números legales que más discusiones familiares…",1,0.67,alineado,title-canonico
https://hacecuentas.com/blog/obra-tradicional-steel-frame-o-prefabricada-que-costo-comparar,"Obra tradicional, steel frame o prefabricada",comparacion-comercial,"Obra tradicional, steel frame o prefabricada","Obra tradicional, steel frame o prefabricada: qué costo comparar","Compará obra tradicional, steel frame y prefabricada por costo total, plazo, terminaciones, logística y mantenimiento.",1,1,alineado,title-canonico
https://hacecuentas.com/blog/ordenar-la-plata-del-mes-2026,Cómo ordenar la plata del mes,comparacion-comercial,"Cómo ordenar la plata del mes: gastos, ahorro y tu tarifa","Cómo ordenar la plata del mes: gastos, ahorro y tu tarifa","Ordená tus finanzas del mes: en qué se va la plata, cómo dividir gastos en pareja, fijar una meta de ahorro, cobrar bien como freelance y sumar tu beca.",1,0.67,alineado,title-canonico
https://hacecuentas.com/blog/organizar-una-fiesta-grande-2026,Organizar una fiesta grande,comparacion-comercial,"Organizar una fiesta grande: presupuesto, comida y logística","Organizar una fiesta grande: presupuesto, comida y logística","Cuánto cuesta un casamiento o cumpleaños grande, cuánta comida por invitado y cuántas mesas, sillas y mozos hacen falta. La fiesta con números, sin sustos.",1,0.67,alineado,title-canonico
https://hacecuentas.com/blog/paquete-economico-2027-mexico-8-septiembre,Paquete Económico 2027 México,informacional,Paquete Económico 2027 México: fechas y qué se sabe,"Paquete Económico 2027 en México: qué es, cuándo se entrega y qué podría cambiar","Paquete Económico 2027: se entrega a más tardar el 8 de septiembre de 2026. Calendario legislativo, Pre-Criterios y por qué no habrá nuevas tablas de ISR.",1,0.75,alineado,title-canonico
https://hacecuentas.com/blog/patente-automotor-por-que-cambia-de-un-ano-a-otro,Patente automotor,informacional,Patente automotor: por qué cambia de un año a otro,Patente automotor: por qué cambia de un año a otro,"Conocé las causas de variación de la patente entre períodos y cómo revisar valuación, cuotas y beneficios.",1,0.5,alineado,title-canonico
https://hacecuentas.com/blog/patente-de-un-auto-nuevo-como-estimar-el-primer-ano,Patente de un auto nuevo,calculo,Patente de un auto nuevo: cómo estimar el primer año,Patente de un auto nuevo: cómo estimar el primer año,"Organizá una estimación de patente para un auto nuevo considerando alta, valuación, jurisdicción y cuotas parciales.",1,1,alineado,title-canonico
https://hacecuentas.com/blog/percentiles-infantiles-que-significa-cambiar-de-curva,Percentiles infantiles,informacional,Percentiles infantiles: qué significa cambiar de curva,Percentiles infantiles: qué significa cambiar de curva,Aprendé a mirar la tendencia de peso y talla infantil sin interpretar un cambio de percentil como diagnóstico automático.,1,0,alineado,title-canonico
https://hacecuentas.com/blog/peso-ideal-e-imc-en-2026-que-revisar-antes-de-fin-de-ano,Peso ideal e IMC en 2026,informacional,Peso ideal e IMC en 2026: qué revisar antes de fin de año,Peso ideal e IMC en 2026: qué revisar antes de fin de año,"Revisá qué significa el IMC en 2026, qué datos sumar y cómo seguir tu peso hasta diciembre sin perseguir una cifra aislada ni caer en modas.",1,0.75,alineado,title-canonico
https://hacecuentas.com/blog/peso-ideal-imc-y-cintura-que-dato-conviene-mirar,"Peso ideal, IMC y cintura",comparacion-comercial,"Peso ideal, IMC y cintura: qué dato conviene mirar","Peso ideal, IMC y cintura: qué dato conviene mirar","IMC, cintura y peso ideal miden cosas distintas. Conocé qué aporta cada indicador y cómo combinarlos para entender tu resultado sin apurarte.",1,1,alineado,title-canonico
https://hacecuentas.com/blog/peso-y-talla-infantil-errores-que-distorsionan-el-resultado,Peso y talla infantil,informacional,Peso y talla infantil: errores que distorsionan el resultado,Peso y talla infantil: errores que distorsionan el resultado,"Evitá errores de edad, postura, ropa y unidades al registrar peso y talla infantil.",1,1,alineado,title-canonico
https://hacecuentas.com/blog/planificar-jubilacion-anses-2026,Jubilación ANSES,informacional,"Jubilación ANSES: cuándo, cuánto, pensiones y trámites","Jubilación ANSES: cuándo, cuánto, pensiones y trámites","Cuándo te podés jubilar, cuánto vas a cobrar, qué pensión te corresponde, cómo impacta un crédito ANSES en tu haber y qué cuestan los trámites…",1,0.5,alineado,title-canonico
https://hacecuentas.com/blog/planificar-viaje-al-exterior-checklist-2026,Viaje al exterior,informacional,"Viaje al exterior: presupuesto, visa, valija y aduana","Viaje al exterior: presupuesto, visa, valija y aduana","Checklist con números para viajar al exterior: presupuesto por rubro, visas y pasaporte, cuánta ropa llevar sin pagar exceso, jet lag, datos móviles…",1,0.5,alineado,title-canonico
https://hacecuentas.com/blog/plata-para-mudarse-alquilar-o-comprar-2026,La plata de mudarse,informacional,"La plata de mudarse: entrar a un alquiler, hipoteca","La plata de mudarse: entrar a un alquiler, hipoteca o invertir","Cuánta plata hace falta para entrar a un alquiler, si calificás para un crédito hipotecario UVA y cuánto rinde una propiedad: las tres cuentas…",1,0.5,alineado,title-canonico
https://hacecuentas.com/blog/plazo-fijo-como-decidir-entre-tasa-y-liquidez,Plazo fijo: cómo decidir entre tasa y liquidez,informacional,Plazo fijo: cómo decidir entre tasa y liquidez,Plazo fijo: cómo decidir entre tasa y liquidez,Evaluá cuánto rendimiento extra justifica inmovilizar dinero en un plazo fijo y armá un fondo de liquidez.,1,0.5,alineado,title-canonico
https://hacecuentas.com/blog/plazo-fijo-tradicional-o-cuenta-remunerada-como-comparar,Plazo fijo tradicional o cuenta remunerada: cómo comparar,comparacion-comercial,Plazo fijo tradicional o cuenta remunerada: cómo comparar,Plazo fijo tradicional o cuenta remunerada: cómo comparar,"Compará plazo fijo y cuenta remunerada según tasa, disponibilidad, garantía, renovación y objetivo de liquidez.",1,0.67,alineado,title-canonico
https://hacecuentas.com/blog/poner-precio-negocio-servicios-2026,Cómo ponerle precio a lo que vendés,comparacion-comercial,Cómo ponerle precio a lo que vendés,"Cómo ponerle precio a lo que vendés (producto, hora y negocio)","A cuánto vender tu producto, cuánto cobrar la hora como freelancer, cuánto te come la comisión de la plataforma y cuánto vale tu negocio si lo vendés.",1,0.33,alineado,title-canonico
https://hacecuentas.com/blog/porcentaje-acumulado-como-aplicar-varios-cambios-seguidos,Porcentaje acumulado,calculo,Porcentaje acumulado: cómo aplicar varios cambios seguidos,Porcentaje acumulado: cómo aplicar varios cambios seguidos,Entendé cómo calcular cambios porcentuales sucesivos y por qué no se deben sumar automáticamente.,1,0,alineado,title-canonico
https://hacecuentas.com/blog/porcentaje-de-variacion-como-medir-cuanto-cambio-algo,Porcentaje de variación,calculo,Porcentaje de variación: cómo medir cuánto cambió algo,Porcentaje de variación: cómo medir cuánto cambió algo,Calculá la variación porcentual entre un valor inicial y uno final y elegí correctamente la base de comparación.,1,0.5,alineado,title-canonico
https://hacecuentas.com/blog/porcentajes-en-una-planilla-formulas-y-controles-basicos,Porcentajes en una planilla,informacional,Porcentajes en una planilla: fórmulas y controles básicos,Porcentajes en una planilla: fórmulas y controles básicos,"Organizá porcentajes en una planilla usando bases explícitas, controles de suma y fórmulas reproducibles.",1,1,alineado,title-canonico
https://hacecuentas.com/blog/preguntas-frecuentes-sobre-el-consumo-electrico,Preguntas frecuentes sobre el consumo eléctrico,calculo,Preguntas frecuentes sobre el consumo eléctrico,Preguntas frecuentes sobre el consumo eléctrico,"Respuestas sobre consumo eléctrico: cómo pasar watts a kWh, estimar horas de uso, leer la factura y detectar qué aparato explica el gasto.",1,0.6,alineado,title-canonico
https://hacecuentas.com/blog/preguntas-frecuentes-sobre-el-impuesto-a-las-ganancias,Preguntas frecuentes sobre el Impuesto a las Ganancias,comparacion-comercial,Preguntas frecuentes sobre el Impuesto a las Ganancias,Preguntas frecuentes sobre el Impuesto a las Ganancias,"Respuestas claras sobre Ganancias para empleados: quién paga, qué se deduce, cómo entra el aguinaldo y cuándo conviene revisar la liquidación.",1,0.4,alineado,title-canonico
https://hacecuentas.com/blog/preguntas-frecuentes-sobre-las-retenciones,Preguntas frecuentes sobre las retenciones,informacional,Preguntas frecuentes sobre las retenciones | Hacé Cuentas,Preguntas frecuentes sobre las retenciones,"Preguntas frecuentes sobre retenciones: quién retiene, qué base usar, mínimos, certificados y tratamiento según la operación.",1,1,alineado,title-canonico
https://hacecuentas.com/blog/presupuesto-de-una-pared-de-ladrillos-rubros-que-no-hay-que-olvidar,Presupuesto de una pared de ladrillos,informacional,Presupuesto de una pared de ladrillos: rubros clave,Presupuesto de una pared de ladrillos: rubros clave,"Armá un presupuesto completo de pared de ladrillos con unidades, mortero, mano de obra, transporte y terminación.",1,1,alineado,title-canonico
https://hacecuentas.com/blog/principios-basicos-de-combinatoria,Principios básicos de combinatoria,informacional,Principios básicos de combinatoria | Hacé Cuentas,Principios básicos de combinatoria,"Entendé los principios básicos de combinatoria: regla del producto, combinaciones y permutaciones, con criterios simples para no confundirlas.",1,1,alineado,title-canonico
https://hacecuentas.com/blog/punto-de-equilibrio-para-comercios,Punto de equilibrio para comercios,calculo,Punto de equilibrio para comercios | Hacé Cuentas,Punto de equilibrio para comercios,"Calculá el punto de equilibrio de un comercio con alquiler, sueldos, mercadería y comisiones para saber cuántas unidades necesitás vender.",1,0.67,alineado,title-canonico
